15|222|1|879455730
58|709|5|884304812
303|693|3|879466771
152|111|5|880148782
194|160|-3|879551380
92|241|1|875655961
77|91|1|884752924
244|662|1|880606533
177|321|-3|880130481
131|221|1|883681561
197|302|1|891409070
227|50|3|879035347
85|282|1|879829618
295|72|3|879518714
181|1|1|878962392
277|255|3|879544145
279|96|3|875310606
1|253|5|874965970
18|182|3|880130640
276|568|3|882659211
87|177|5|879875940
177|69|-5|880131088
213|13|3|878955139
125|134|5|879454532
128|739|3|879969349
291|428|5|874871766
25|208|3|885852337
288|272|5|889225463
207|1350|-3|877878772
271|56|1|885848559
5|363|1|875635225
274|748|5|878944406
70|419|5|884065035
311|559|-3|884366187
151|919|5|879524368
199|268|5|883782509
201|209|1|884112801
99|274|-5|885679157
11|740|3|891903067
59|77|3|888206254
184|277|1|889907971
222|88|3|878183336
38|161|5|892432062
59|418|-3|888205188
104|300|1|888442275
298|1346|1|884126061
180|1119|1|877128156
7|674|-3|891352659
121|14|5|891390014
268|1041|-5|875743735
252|277|3|891456797
303|411|3|879483802
210|527|5|887736232
234|648|1|892826760
312|573|5|891712535
308|215|1|887737483
234|1397|3|892334976
75|546|1|884050422
117|15|5|880125887
246|239|1|884921380
64|516|5|889737376
85|187|5|879454235
239|81|1|889179808
59|54|3|888205921
256|220|1|882151690
216|196|5|880245145
203|282|-5|880434919
13|195|1|881515296
144|153|5|888105823
100|268|1|891374982
210|274|5|887730676
94|471|3|891721642
13|807|-5|886304229
125|657|1|892836422
65|1142|3|879217349
1|113|5|878542738
76|175|3|875028853
294|508|3|877819532
263|1451|3|891299949
294|930|1|889242704
121|117|-5|891388600
85|13|1|879452866
303|426|1|879542535
212|180|-5|879303974
6|492|5|883601089
181|240|-5|878963122
279|746|5|875310233
303|1109|3|879467936
184|191|3|889908716
310|116|5|879436104
313|22|1|891014870
314|1150|3|877887002
13|121|5|882397503
43|5|3|875981421
58|214|-3|884305296
215|164|1|891436633
62|288|-3|879371909
280|127|5|891702544
161|898|1|891170191
11|723|5|891904637
94|218|1|891721851
35|243|-3|875459046
311|566|3|884366112
48|680|1|879434330
85|604|3|882995132
288|527|1|886373565
184|514|5|889908497
151|929|1|879543457
90|690|3|891383319
11|38|1|891905936
104|1016|-5|888466002
106|582|3|881451199
181|1010|-5|878962774
37|117|3|880915674
276|845|3|874786807
22|258|5|878886261
70|82|3|884068075
5|98|1|875720691
308|95|3|887737130
60|208|5|883326028
270|778|5|876955711
243|208|3|879989134
92|540|-3|875813197
81|280|3|876534214
293|412|-5|888905377
200|478|5|884128788
13|308|1|881514726
56|184|3|892679088
116|250|3|876452606
295|172|3|879516986
63|1007|5|875747368
295|235|3|879517943
104|1010|-5|888465554
156|641|5|888185677
269|1165|-5|891446904
160|430|5|876861799
237|191|3|879376773
287|252|-5|875334361
290|132|1|880473993
45|109|5|881012356
224|678|1|888082277
145|764|-3|888398257
277|1011|1|879543697
65|100|1|879217558
272|1101|5|879454977
116|255|1|876452524
184|86|5|889908694
285|151|5|890595636
222|148|-3|881061164
72|28|3|880036824
271|187|5|885848343
94|211|5|891721142
246|425|5|884921918
115|8|5|881171982
176|327|1|886047176
13|396|1|882141727
129|331|-3|883244737
257|1260|-3|880496892
95|1|5|879197329
147|904|5|885594015
151|58|3|879524849
184|660|1|889909962
311|386|1|884365747
105|268|3|889214268
158|510|1|880134296
34|312|3|888602742
72|427|5|880037702
263|416|5|891299697
94|1048|3|891722678
200|291|1|891825292
45|118|3|881014550
279|144|3|880850073
145|22|5|875273021
71|89|5|880864462
182|69|5|876435435
193|627|3|889126972
214|302|3|892668197
151|485|5|879525002
102|322|1|883277645
234|571|-3|892318158
249|930|-3|879640585
195|328|3|884420059
109|258|5|880562908
222|552|-3|878184596
282|288|3|879949367
117|758|-3|881011217
23|381|3|874787350
112|327|-5|884992535
303|145|-5|879543573
252|300|3|891448664
151|372|5|879524819
282|327|5|879949417
304|237|5|884968415
290|568|1|880474716
64|160|3|889739288
28|79|3|881961003
168|1278|1|884287560
265|471|3|875320302
18|113|5|880129628
83|82|5|887665423
90|499|5|891383866
234|1186|3|892335707
87|196|5|879877681
26|685|1|891371676
150|129|3|878746946
161|98|3|891171357
70|210|3|884065854
51|182|1|883498790
222|1057|3|881061370
92|176|5|875652981
204|216|3|892513864
164|685|5|889402160
57|682|1|883696824
184|207|3|889908903
60|403|1|883327087
92|180|5|875653016
43|204|3|883956122
222|1042|3|878184514
197|300|3|891409422
92|790|1|875907618
294|282|1|877821796
201|747|-3|884113635
201|215|-3|884140382
193|410|1|889127633
271|705|3|885849052
214|693|1|891544414
73|657|5|888625422
90|187|3|891383561
315|273|1|879821349
48|309|1|879434132
255|472|-5|883216958
270|671|3|876956360
66|7|1|883601355
6|478|3|883602762
101|222|1|877136243
207|1046|3|875509787
144|182|1|888105743
85|83|3|886282959
102|625|1|883748418
158|770|5|880134477
297|588|3|875238579
90|507|5|891383987
271|482|5|885848519
130|901|-5|884624044
178|276|1|882823978
90|245|1|891382612
181|1094|-5|878963086
311|143|1|884364812
267|17|3|878971773
201|51|-3|884140751
194|647|3|879521531
59|387|1|888206562
1|227|3|876892946
116|751|1|890131577
170|292|5|884103732
110|578|1|886988536
60|1021|5|883326185
287|347|3|888177040
197|55|1|891409982
38|679|5|892432062
195|1014|3|879673925
279|227|3|889326161
84|748|3|883449530
31|886|-3|881547877
316|98|5|880853743
25|25|5|885853415
168|274|3|884287865
103|24|3|880415847
299|588|3|877880852
194|478|1|879521329
287|294|5|875333873
234|582|3|892334883
279|1048|-5|886015533
87|9|3|879877931
181|408|-5|878962550
279|1151|-3|875744584
49|47|5|888068715
296|855|5|884197352
44|95|3|878347569
92|216|1|875653867
135|39|1|879857931
13|66|1|882141485
262|386|1|879795512
7|676|1|891354499
116|942|1|876454090
318|474|3|884495742
141|826|-3|884585437
269|13|3|891446662
222|1044|3|881060578
82|455|3|876311319
279|254|1|879572960
42|685|3|881105972
145|1245|5|875271397
184|161|-3|889909640
49|625|1|888067031
177|243|-5|882142141
313|99|3|891014029
32|290|1|883717913
308|848|3|887736925
145|448|5|877343121
130|542|1|875801778
130|806|1|875217096
165|288|-3|879525673
249|255|1|879571752
49|581|1|888068143
195|300|1|890588925
118|475|5|875384793
130|316|3|888211794
104|293|1|888465166
201|1229|1|884140307
142|82|3|888640356
119|718|5|874774956
303|94|1|879485318
99|50|5|885679998
306|14|5|876503995
92|709|-3|875654590
227|295|5|879035387
3|337|-5|889236983
94|820|-5|891723186
59|1107|3|888206254
30|539|1|885941454
262|821|1|879794887
6|508|1|883599530
311|716|3|884365718
268|364|1|875743979
262|553|3|879795122
214|275|1|891542968
16|56|5|877719863
262|293|-3|879790906
293|132|3|888905481
62|132|5|879375022
94|346|3|891725410
13|59|3|882140425
240|313|5|885775604
102|161|-3|888801876
83|301|-3|891181430
291|7|5|874834481
312|28|3|891698300
31|484|5|881548030
291|70|3|874868146
56|172|5|892737191
109|588|3|880578388
110|1246|-3|886989613
59|429|3|888204597
246|1218|1|884922801
65|196|5|879216637
24|367|-3|875323241
92|115|1|875654125
308|741|3|887739863
301|660|3|882076782
214|1129|3|892668249
158|241|3|880134445
269|674|-3|891451754
308|493|1|887737293
32|151|1|883717850
224|191|3|888082468
215|423|5|891435526
32|1012|3|883717581
154|289|-3|879138345
201|509|1|884111546
85|298|3|880581629
180|68|5|877127721
184|36|1|889910195
188|218|5|875074667
305|11|-5|886323237
144|508|3|888104150
73|94|-5|888625754
194|205|1|879524291
177|203|3|880131026
276|273|3|874786517
198|7|3|884205317
108|290|3|879880076
189|197|5|893265291
73|56|3|888626041
172|462|1|875537717
120|546|-3|889490979
101|471|1|877136535
5|102|1|875721196
26|235|-3|891372429
268|1249|-3|875743793
276|773|1|874792794
13|150|5|882140588
7|401|3|891354257
128|482|3|879967432
104|7|1|888465972
293|39|1|888906804
256|25|5|882150552
90|821|1|891385843
275|69|1|880314089
22|510|5|878887765
312|494|5|891698454
207|192|1|877822350
264|504|5|886122577
137|687|3|881432756
185|740|3|883524475
307|687|-5|879114143
42|176|1|881107178
145|472|1|875271128
189|634|1|893265506
262|121|1|879790536
251|148|-3|886272547
259|772|3|874724882
239|58|5|889179623
312|921|5|891699295
92|15|1|875640189
81|742|-3|876533764
311|419|1|884364931
102|448|1|888803002
249|746|5|879641209
95|527|3|888954440
19|655|1|885412723
79|100|5|891271652
189|751|3|893265046
253|510|5|891628416
201|919|1|884141208
1|17|1|875073198
214|42|5|892668130
7|81|5|891352626
234|132|3|892333865
59|148|1|888203175
13|354|-3|888779458
6|469|5|883601155
82|14|3|876311280
109|627|5|880582133
305|50|5|886321799
195|154|1|888737525
277|279|3|879543592
223|8|-3|891550684
92|81|1|875654929
201|69|-3|884112901
94|58|5|891720540
217|144|3|889069782
244|148|-3|880605071
313|200|1|891017736
181|874|-5|878961749
116|1216|1|876452582
303|433|3|879467985
117|151|3|880126373
221|327|3|875243968
46|307|1|883611430
91|28|3|891439243
151|317|5|879524610
64|176|3|889737567
90|553|-3|891384959
116|271|3|886310197
291|1139|1|874871671
62|111|1|879372670
196|251|1|881251274
303|120|-3|879544099
49|547|5|888066187
307|1022|3|879283008
303|176|5|879467260
286|154|3|877533381
291|501|3|875087100
235|87|3|889655162
254|379|-5|886474650
276|157|5|874790773
135|1208|1|879858003
57|243|1|883696547
276|1157|-3|874795772
7|576|5|892132943
250|404|3|878092144
318|768|-3|884498022
234|808|-3|892335707
289|282|1|876789180
87|1079|-3|879877240
50|823|1|877052784
25|258|5|885853199
18|496|5|880130470
193|790|1|889127381
263|510|3|891298392
209|906|-3|883589546
207|716|1|875508783
314|535|3|877887002
250|338|3|883263374
262|568|1|879794113
95|172|3|879196847
94|470|3|891722006
59|583|5|888205921
277|282|3|879543697
303|1286|3|879467413
271|714|1|885848863
269|235|1|891446756
148|140|-5|877019882
223|977|-3|891550295
210|357|5|887736206
185|199|3|883526268
174|80|-5|886515210
235|480|3|889655044
276|939|1|874790855
99|354|-3|888469332
308|163|3|887737084
303|738|-3|879544276
224|873|-3|888082187
298|252|3|884183833
44|208|3|878347420
315|13|3|879821158
215|197|3|891435357
269|9|3|891446246
42|195|5|881107949
293|79|1|888906045
246|68|5|884922341
101|405|3|877137015
92|665|1|875906853
249|88|3|879572668
60|525|5|883325944
13|331|1|881515457
271|750|3|885844698
92|731|3|875653769
254|188|1|886473672
311|203|5|884365201
263|197|3|891299752
201|660|1|884140927
279|79|1|875296461
138|496|3|879024043
209|251|5|883417810
217|7|3|889069741
261|340|5|890454045
176|258|3|886047026
303|1037|1|879544340
81|169|3|876534751
62|114|3|879373568
72|530|3|880037164
276|364|1|877935377
88|750|-3|891037276
49|7|3|888067307
263|117|1|891299387
9|298|5|886960055
92|528|3|875657681
249|708|3|879572403
262|754|1|879961283
196|655|5|881251793
207|1436|1|878191574
256|771|-3|882164999
276|226|3|874792520
134|313|5|891732150
311|849|1|884365781
181|1383|-5|878962086
203|148|1|880434755
247|736|5|893097024
313|745|1|891016583
311|83|5|884364812
251|1014|5|886272486
227|411|3|879035897
59|550|5|888206605
201|206|-3|884112029
58|100|5|884304553
249|723|3|879641093
286|1316|5|884583549
11|725|1|891905568
7|228|3|891350845
92|846|1|886443471
160|56|5|876770222
103|127|3|880416331
11|110|1|891905324
87|2|3|879876074
45|763|-3|881013563
293|605|1|888907702
291|732|3|874868097
254|575|1|886476165
49|334|3|888065744
222|1284|3|878184422
161|162|-3|891171413
268|1|1|875742341
59|215|5|888204430
177|209|3|880130736
151|1298|3|879528520
299|235|-5|877878184
29|332|3|882820869
30|435|5|885941156
297|182|1|875239125
315|185|3|879821267
23|172|3|874785889
262|47|-3|879794599
321|496|3|879438607
191|754|1|891560366
106|778|3|881453040
7|151|3|891352749
178|678|1|882823530
84|12|5|883452874
94|168|5|891721378
264|33|1|886122644
239|529|5|889179808
90|657|5|891385190
261|875|5|890454351
190|302|5|891033606
112|289|5|884992690
144|106|1|888104684
199|258|3|883782403
224|20|-5|888104487
85|501|1|880838306
301|202|5|882076211
145|743|-5|888398516
294|127|5|877819265
130|206|1|875801695
103|121|1|880415766
152|412|-3|880149328
267|840|3|878970926
286|231|1|877532094
200|24|-3|884127370
5|211|3|875636631
160|117|3|876767822
6|357|3|883602422
158|72|1|880135118
297|736|3|875239975
250|244|3|878089786
57|760|-3|883697617
58|268|5|884304288
23|1006|1|874785809
301|1228|3|882079423
307|265|1|877122816
276|1095|-5|877935135
223|411|-5|891550005
92|24|1|875640448
137|300|5|881432524
164|117|5|889401816
276|38|1|874792574
213|294|1|878870226
286|34|5|877534701
232|197|3|888549563
150|221|3|878747017
21|103|-5|874951245
130|731|1|876251922
222|441|-3|881059920
1|90|3|878542300
189|1005|3|893265971
49|38|-5|888068289
311|5|1|884365853
36|307|3|882157227
128|228|1|879969329
151|89|5|879524491
248|475|5|884535446
95|1229|-3|879198800
213|609|3|878955533
203|181|5|880434278
